date,level,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-03-28,,,0.22,3.4,0.0,12.51
1990-03-29,,,0.22,3.54,0.0,10.52
1990-03-30,,,0.22,4.56,0.0,12.63
1990-03-31,,,0.24,3.3,1.39,12.1
1990-04-01,,,0.3,2.28,7.45,13.81
1990-04-02,,,0.24,1.81,18.39,10.71
1990-04-03,,,0.23,2.22,0.54,9.27
1990-04-04,,,0.23,2.74,0.0,9.9
1990-04-05,,,0.27,2.51,0.0,12.05
1990-04-06,,,0.24,1.69,12.26,11.94
1990-04-07,,,0.23,1.92,0.65,8.98
1990-04-08,,,0.26,2.98,8.47,11.78
1990-04-09,,,0.24,2.0,16.84,9.87
1990-04-10,,,0.23,2.61,5.51,10.85
1990-04-11,,,0.22,3.28,0.2,9.15
1990-04-12,,,0.22,6.0,0.0,10.4
1990-04-13,,,0.22,4.75,0.0,13.62
1990-04-14,,,0.22,3.19,0.0,13.93
1990-04-15,,,0.22,4.07,0.0,13.37
1990-04-16,,,0.22,5.51,0.0,15.13
1990-04-17,,,0.22,4.45,0.0,14.33
1990-04-18,,,0.22,4.12,0.0,14.82
1990-04-19,,,0.22,4.4,0.0,13.6
1990-04-20,,,0.22,4.64,0.0,13.37
1990-04-21,,,0.22,5.22,0.0,12.39
1990-04-22,,,0.22,3.61,0.0,8.78
1990-04-23,,,0.22,3.94,15.43,10.23
1990-04-24,,,0.22,4.54,0.58,11.39
1990-04-25,,,0.22,4.03,1.79,11.45
1990-04-26,,,0.22,3.47,3.0,11.56
1990-04-27,,,0.24,4.07,0.66,14.57
1990-04-28,,,0.27,4.27,12.31,15.38
1990-04-29,,,0.25,2.29,24.28,11.92
1990-04-30,,,0.24,2.44,13.85,13.52
1990-05-01,,,0.23,2.21,13.46,13.01
1990-05-02,,,0.23,3.24,5.37,13.95
1990-05-03,,,0.22,3.07,0.48,14.05
1990-05-04,,,0.22,3.64,0.0,14.65
1990-05-05,,,0.22,4.9,0.0,15.13
1990-05-06,,,0.22,4.85,0.0,14.77
1990-05-07,,,0.22,5.36,0.0,15.16
1990-05-08,,,0.22,4.78,0.0,15.13
1990-05-09,,,0.23,4.67,0.0,15.68
1990-05-10,,,0.22,3.06,0.55,14.46
1990-05-11,,,0.22,3.22,0.61,15.53
1990-05-12,,,0.23,3.81,1.0,16.36
1990-05-13,,,0.22,2.98,0.5,13.75
1990-05-14,,,0.22,4.19,0.0,15.02
1990-05-15,,,0.22,5.01,0.0,17.64
1990-05-16,,,0.22,5.38,0.0,18.35
1990-05-17,,,0.22,4.84,0.0,17.26
1990-05-18,,,0.22,4.84,0.0,16.27
1990-05-19,,,0.22,5.34,0.0,17.2
1990-05-20,,,0.22,4.81,0.0,16.94
1990-05-21,,,0.22,5.27,0.0,16.48
1990-05-22,,,0.22,5.71,0.0,16.55
1990-05-23,,,0.22,5.01,0.0,15.88
1990-05-24,,,0.22,5.87,0.0,15.38
1990-05-25,,,0.22,5.86,0.0,16.77
1990-05-26,,,0.22,7.37,0.0,18.82
1990-05-27,,,0.22,5.65,0.0,19.23
1990-05-28,,,0.22,5.9,0.0,18.64
1990-05-29,,,0.22,6.22,0.0,18.37
1990-05-30,,,0.22,7.31,0.0,18.37
1990-05-31,,,0.22,8.5,0.0,20.05
1990-06-01,,,0.22,5.42,0.0,19.25
1990-06-02,,,0.22,6.3,0.0,20.6
1990-06-03,,,0.22,4.93,0.0,18.58
1990-06-04,,,0.22,4.76,0.0,19.11
1990-06-05,,,0.22,4.66,0.12,18.35
1990-06-06,,,0.22,5.21,0.0,18.11
1990-06-07,,,0.22,6.03,0.0,17.85
1990-06-08,,,0.22,6.09,0.0,19.28
1990-06-09,,,0.22,8.4,0.0,21.86
1990-06-10,,,0.22,6.23,0.0,19.14
1990-06-11,,,0.22,4.87,0.0,17.39
1990-06-12,,,0.22,5.44,0.0,17.18
1990-06-13,,,0.22,5.93,0.0,17.39
1990-06-14,,,0.22,5.34,0.0,16.7
1990-06-15,,,0.22,6.44,0.0,17.93
1990-06-16,,,0.22,6.32,0.0,18.53
1990-06-17,,,0.22,4.98,0.0,17.27
1990-06-18,,,0.22,6.48,0.0,19.26
1990-06-19,,,0.22,6.87,0.0,18.91
1990-06-20,,,0.22,7.62,0.0,20.38
1990-06-21,,,0.22,5.06,0.0,18.6
1990-06-22,,,0.22,6.01,0.0,19.69
1990-06-23,,,0.22,6.27,0.0,19.71
1990-06-24,,,0.22,5.33,0.0,19.75
1990-06-25,,,0.22,6.51,0.0,20.59
1990-06-26,,,0.22,5.53,0.0,20.13
1990-06-27,,,0.22,5.32,0.0,20.95
1990-06-28,,,0.22,6.89,0.0,20.5
1990-06-29,,,0.22,6.29,0.0,18.82
1990-06-30,,,0.22,5.7,0.0,20.0
1990-07-01,,,0.22,8.22,0.0,23.73
1990-07-02,,,0.22,8.06,0.0,23.12
1990-07-03,,,0.22,6.2,0.0,22.52
1990-07-04,,,0.22,7.16,0.0,23.46
1990-07-05,,,0.22,4.97,0.0,21.01
1990-07-06,,,0.22,6.95,0.0,22.27
1990-07-07,,,0.22,7.59,0.0,22.66
1990-07-08,,,0.22,6.55,0.0,21.84
1990-07-09,,,0.22,6.11,0.0,22.66
1990-07-10,,,0.22,5.92,0.0,21.96
1990-07-11,,,0.22,9.3,0.0,24.94
1990-07-12,,,0.22,8.89,0.0,24.78
1990-07-13,,,0.22,8.05,0.0,23.52
1990-07-14,,,0.22,5.64,0.0,19.77
1990-07-15,,,0.22,6.34,0.0,20.1
1990-07-16,,,0.22,7.34,0.0,21.35
1990-07-17,,,0.22,8.28,0.0,23.79
1990-07-18,,,0.22,5.49,0.0,23.24
1990-07-19,,,0.22,9.77,0.0,26.34
1990-07-20,,,0.22,9.42,0.0,26.28
1990-07-21,,,0.22,9.1,0.0,26.18
1990-07-22,,,0.22,6.05,0.0,27.02
1990-07-23,,,0.22,5.65,0.0,25.53
1990-07-24,,,0.22,9.83,0.0,26.12
1990-07-25,,,0.22,10.14,0.0,25.69
1990-07-26,,,0.22,6.47,0.0,22.65
1990-07-27,,,0.22,6.41,0.0,22.14
1990-07-28,,,0.22,6.84,2.12,21.96
1990-07-29,,,0.22,5.03,0.1,19.95
1990-07-30,,,0.22,8.78,0.0,24.44
1990-07-31,,,0.22,8.1,0.0,24.58
1990-08-01,,,0.22,8.54,0.0,24.93
1990-08-02,,,0.22,7.18,0.0,23.34
1990-08-03,,,0.22,7.35,0.0,24.3
1990-08-04,,,0.22,7.16,0.0,25.26
1990-08-05,,,0.22,8.89,0.0,26.48
1990-08-06,,,0.22,9.4,0.0,27.26
1990-08-07,,,0.22,7.89,0.0,24.69
1990-08-08,,,0.22,6.76,0.0,23.87
1990-08-09,,,0.22,6.05,0.0,24.7
1990-08-10,,,0.22,7.03,0.0,24.54
1990-08-11,,,0.22,7.72,0.0,25.0
1990-08-12,,,0.22,8.46,0.0,25.22
1990-08-13,,,0.22,7.23,0.0,23.6
1990-08-14,,,0.22,6.7,0.0,24.48
1990-08-15,,,0.22,7.19,0.0,23.11
1990-08-16,,,0.22,7.54,0.0,22.93
1990-08-17,,,0.22,6.51,0.0,23.38
1990-08-18,,,0.22,7.04,0.0,24.75
1990-08-19,,,0.22,7.7,0.0,26.64
1990-08-20,,,0.22,4.52,0.69,23.37
1990-08-21,,,0.22,4.29,0.0,20.9
1990-08-22,,,0.22,5.36,0.0,20.57
1990-08-23,,,0.22,5.23,0.0,20.97
1990-08-24,,,0.22,6.08,0.0,23.26
1990-08-25,,,0.22,5.67,0.0,22.91
1990-08-26,,,0.22,8.29,0.0,24.32
1990-08-27,,,0.22,6.83,0.0,23.4
1990-08-28,,,0.22,6.77,0.0,26.09
1990-08-29,,,0.22,6.49,0.0,24.65
1990-08-30,,,0.22,5.65,0.0,22.22
1990-08-31,,,0.22,5.4,0.0,21.96
1990-09-01,,,0.22,4.82,0.0,21.75
1990-09-02,,,0.22,4.64,0.0,21.67
1990-09-03,,,0.22,5.3,0.0,23.74
1990-09-04,,,0.22,5.23,0.0,23.54
1990-09-05,,,0.22,5.19,0.0,22.22
1990-09-06,,,0.22,5.41,0.0,23.48
1990-09-07,,,0.22,5.43,0.0,21.78
1990-09-08,,,0.23,5.01,0.0,21.12
1990-09-09,,,0.22,3.02,0.19,20.22
1990-09-10,,,0.22,4.6,0.0,22.33
1990-09-11,,,0.22,4.07,0.0,23.97
1990-09-12,,,0.22,4.1,0.0,22.92
1990-09-13,,,0.22,4.09,0.0,21.42
1990-09-14,,,0.22,4.15,0.0,21.42
1990-09-15,,,0.22,3.9,0.0,22.53
1990-09-16,,,0.23,3.75,0.0,23.62
1990-09-17,,,0.22,2.81,0.36,21.63
1990-09-18,,,0.22,3.49,0.03,21.5
1990-09-19,,,0.22,3.59,0.02,23.21
1990-09-20,,,0.22,3.5,0.04,22.17
1990-09-21,,,0.22,4.71,0.0,22.43
1990-09-22,,,0.22,5.22,0.0,22.0
1990-09-23,,,0.22,3.7,0.0,22.23
1990-09-24,,,0.23,3.37,0.0,19.21
1990-09-25,,,0.22,2.79,0.01,20.07
1990-09-26,,,0.22,2.88,0.0,18.8
1990-09-27,,,0.22,4.0,0.0,22.77
1990-09-28,,,0.22,3.4,0.0,22.93
1990-09-29,,,0.22,4.19,0.0,24.7
1990-09-30,,,0.22,4.53,0.74,23.93
1990-10-01,,,0.22,3.08,0.0,19.36
1990-10-02,,,0.22,3.19,0.25,19.65
1990-10-03,,,0.23,3.29,0.0,19.13
1990-10-04,,,0.23,2.67,0.12,18.14
1990-10-05,,,0.22,2.43,0.0,16.41
1990-10-06,,,0.22,3.44,0.0,19.51
1990-10-07,,,0.22,2.96,0.0,18.75
1990-10-08,,,0.22,4.24,0.0,15.63
1990-10-09,,,0.22,3.3,0.0,15.0
1990-10-10,,,0.22,3.49,0.0,15.76
1990-10-11,,,0.23,4.45,0.0,16.02
1990-10-12,,,0.23,2.83,0.0,16.95
1990-10-13,,,0.22,1.95,0.0,17.38
1990-10-14,,,0.24,2.81,0.0,19.36
1990-10-15,,,0.24,2.61,9.28,20.37
1990-10-16,,,0.27,1.46,1.36,14.31
1990-10-17,,,0.24,1.47,25.45,15.42
1990-10-18,,,0.26,1.21,0.79,14.05
1990-10-19,,,0.24,1.25,12.29,14.79
1990-10-20,,,0.23,1.38,0.5,14.08
1990-10-21,,,0.26,1.52,7.59,15.51
1990-10-22,,,0.24,1.03,23.58,13.18
1990-10-23,,,0.24,1.3,2.64,12.41
1990-10-24,,,0.24,1.16,1.27,14.6
1990-10-25,,,0.23,1.16,1.92,12.54
1990-10-26,,,0.24,1.16,0.0,12.35
1990-10-27,,,0.23,1.29,2.92,14.68
1990-10-28,,,0.23,1.16,0.1,13.42
1990-10-29,,,0.23,1.41,0.0,15.07
1990-10-30,,,0.23,1.3,0.0,15.42
1990-10-31,,,0.24,1.05,0.0,15.86
1990-11-01,,,0.23,0.87,2.08,13.81
1990-11-02,,,0.23,1.36,0.1,10.69
1990-11-03,,,0.23,0.66,0.0,9.96
1990-11-04,,,0.23,1.24,0.0,9.8
1990-11-05,,,0.23,1.34,0.0,10.55
1990-11-06,,,0.23,0.92,0.0,12.63
1990-11-07,,,0.26,1.28,0.05,15.1
1990-11-08,,,0.31,0.89,32.23,14.89
1990-11-09,,,0.25,0.77,20.88,14.48
1990-11-10,,,0.23,0.58,0.34,12.87
1990-11-11,,,0.23,1.06,0.0,12.75
1990-11-12,,,0.23,1.08,0.0,13.37
1990-11-13,,,0.23,1.04,0.0,13.44
1990-11-14,,,0.23,0.73,0.0,12.71
1990-11-15,,,0.23,0.53,0.0,13.07
1990-11-16,,,0.23,1.6,0.0,15.93
1990-11-17,,,0.23,1.68,0.0,13.97
1990-11-18,,,0.23,0.98,0.0,13.36
1990-11-19,,,0.23,1.37,0.0,13.24
1990-11-20,,,0.23,0.81,0.0,11.4
1990-11-21,,,0.24,0.41,0.0,11.33
1990-11-22,,,0.24,0.36,4.26,6.57
1990-11-23,,,0.24,0.31,0.1,4.74
1990-11-24,,,0.25,1.08,7.8,8.61
1990-11-25,,,0.24,0.32,7.9,11.24
1990-11-26,,,0.24,0.19,0.76,7.2
1990-11-27,,,0.24,0.03,1.03,5.81
1990-11-28,,,0.23,0.31,0.0,5.45
1990-11-29,,,0.23,0.31,0.0,6.72
1990-11-30,,,0.23,0.4,0.0,4.96
1990-12-01,,,0.23,0.31,0.0,5.64
1990-12-02,,,0.23,0.82,0.0,7.52
1990-12-03,,,0.23,0.87,1.1,10.49
1990-12-04,,,0.24,0.48,1.19,10.35
1990-12-05,,,0.24,0.44,2.69,9.99
1990-12-06,,,0.24,0.4,0.52,11.42
1990-12-07,,,0.24,0.34,0.38,10.34
1990-12-08,,,0.28,0.25,0.03,10.35
1990-12-09,,,0.25,0.37,19.37,6.97
1990-12-10,,,0.23,0.43,0.87,3.62
1990-12-11,,,0.23,0.72,0.0,5.72
1990-12-12,,,0.23,0.34,0.0,4.23
1990-12-13,,,0.23,0.62,0.0,5.44
1990-12-14,,,0.23,0.76,0.0,8.31
1990-12-15,,,0.23,0.42,0.0,7.22
1990-12-16,,,0.23,0.14,0.0,5.39
1990-12-17,,,0.24,0.36,0.2,8.65
1990-12-18,,,0.25,0.52,2.42,8.53
1990-12-19,,,0.32,0.32,4.99,8.54
1990-12-20,,,0.25,0.36,6.93,7.39
1990-12-21,,,0.23,0.42,0.37,8.41
1990-12-22,,,0.24,0.5,0.0,7.9
1990-12-23,,,0.23,0.06,0.0,6.33
1990-12-24,,,0.23,0.24,0.0,6.94
1990-12-25,,,0.24,0.19,0.0,6.37
1990-12-26,,,0.24,0.33,2.41,8.16
1990-12-27,,,0.23,0.17,0.1,8.75
1990-12-28,,,0.24,0.23,0.0,10.14
1990-12-29,,,0.23,0.09,0.0,10.19
1990-12-30,,,0.23,0.3,0.0,10.02
1990-12-31,,,0.24,0.21,0.0,8.65
1991-01-01,,,0.23,0.04,0.0,10.44
1991-01-02,,,0.23,0.12,0.0,9.13
1991-01-03,,,0.23,0.07,0.0,8.08
1991-01-04,,,0.23,0.2,0.0,8.65
1991-01-05,,,0.23,0.49,0.14,6.61
1991-01-06,,,0.23,0.64,0.0,5.88
1991-01-07,,,0.23,0.81,0.0,7.39
1991-01-08,,,0.23,0.36,0.0,9.56
1991-01-09,,,0.24,0.34,1.36,10.68
1991-01-10,,,0.24,0.21,0.03,9.39
1991-01-11,,,0.24,0.38,0.0,8.8
1991-01-12,,,0.24,0.22,1.4,7.82
1991-01-13,,,0.23,0.15,0.16,6.45
1991-01-14,,,0.23,0.75,0.0,4.62
1991-01-15,,,0.23,0.42,0.0,2.62
1991-01-16,,,0.23,0.6,0.0,7.38
1991-01-17,,,0.23,0.4,0.0,6.18
1991-01-18,,,0.23,0.17,0.0,7.86
1991-01-19,,,0.23,0.5,0.0,9.01
1991-01-20,,,0.23,0.62,0.0,10.35
1991-01-21,,,0.23,0.49,0.19,9.43
1991-01-22,,,0.24,0.65,0.26,7.61
1991-01-23,,,0.24,0.24,1.2,4.65
1991-01-24,,,0.23,0.6,1.76,6.83
1991-01-25,,,0.24,0.76,0.09,7.07
1991-01-26,,,0.23,0.42,0.07,7.31
1991-01-27,,,0.23,0.76,0.0,7.43
1991-01-28,,,0.23,0.7,0.0,6.05
1991-01-29,,,0.24,0.73,0.0,6.41
1991-01-30,,,0.23,0.24,1.6,5.09
1991-01-31,,,0.23,0.47,0.0,4.35
1991-02-01,,,0.26,0.96,0.68,7.54
1991-02-02,,,0.25,0.5,5.5,5.83
1991-02-03,,,0.24,0.34,2.64,4.3
1991-02-04,,,0.23,0.72,0.2,4.3
1991-02-05,,,0.23,0.97,0.0,5.71
1991-02-06,,,0.25,1.04,0.0,7.64
1991-02-07,,,0.24,0.85,10.31,9.57
1991-02-08,,,0.23,0.48,0.34,5.93
1991-02-09,,,0.23,0.98,0.0,6.54
1991-02-10,,,0.23,0.68,0.17,8.11
1991-02-11,,,0.23,0.51,0.17,5.05
1991-02-12,,,0.24,0.69,0.0,5.86
1991-02-13,,,0.24,0.57,3.72,5.7
1991-02-14,,,0.23,0.57,0.84,3.91
1991-02-15,,,0.23,1.36,0.0,4.15
1991-02-16,,,0.24,1.7,0.0,6.48
1991-02-17,,,0.35,0.6,5.69,4.26
1991-02-18,,,0.29,0.67,63.45,5.0
1991-02-19,,,0.24,0.71,7.42,5.68
1991-02-20,,,0.23,0.76,0.32,6.93
1991-02-21,,,0.23,1.74,0.0,9.27
1991-02-22,,,0.23,1.07,0.0,8.82
1991-02-23,,,0.23,1.18,0.07,9.24
1991-02-24,,,0.23,1.75,0.0,10.44
1991-02-25,,,0.25,1.55,0.83,11.44
1991-02-26,,,0.24,0.91,6.11,8.06
1991-02-27,,,0.23,1.22,0.15,9.58
1991-02-28,,,0.26,1.17,0.23,9.68
1991-03-01,,,0.25,0.88,15.78,8.76
1991-03-02,,,0.23,1.22,1.41,9.07
1991-03-03,,,0.23,1.2,0.0,9.14
1991-03-04,,,0.23,2.09,0.0,11.33
1991-03-05,,,0.3,1.45,4.31,11.5
1991-03-06,,,0.34,1.11,27.9,10.23
1991-03-07,,,0.29,0.87,34.59,9.07
1991-03-08,,,0.25,1.03,14.96,7.22
1991-03-09,,,0.24,1.6,3.67,10.12
1991-03-10,,,0.24,1.42,5.05,11.67
1991-03-11,,,0.24,1.44,0.64,12.92
1991-03-12,,,0.28,1.73,0.0,12.73
1991-03-13,,,0.25,1.25,10.84,9.94
1991-03-14,,,0.24,1.85,0.3,9.38
1991-03-15,,,0.24,2.76,0.0,12.7
1991-03-16,,,0.24,1.63,0.1,11.66
1991-03-17,,,0.24,1.51,1.64,10.77
1991-03-18,,,0.23,1.75,0.0,9.58
1991-03-19,,,0.23,3.11,0.0,12.91
1991-03-20,,,0.23,2.23,0.0,12.93
1991-03-21,,,0.23,3.22,0.0,13.3
1991-03-22,,,0.24,1.97,0.11,10.0
1991-03-23,,,0.23,1.66,2.3,8.08
1991-03-24,,,0.23,2.28,0.23,9.04
1991-03-25,,,0.23,2.77,0.0,7.62
1991-03-26,,,0.23,2.31,0.0,8.87
1991-03-27,,,0.23,1.65,0.0,9.19
1991-03-28,,,0.22,1.53,0.0,9.28
1991-03-29,,,0.23,3.2,0.0,13.23
1991-03-30,,,0.23,2.5,0.2,12.96
1991-03-31,,,0.23,1.9,0.09,12.05
1991-04-01,,,0.23,1.86,0.38,10.7
1991-04-02,,,0.22,2.2,0.0,9.15
1991-04-03,,,0.23,3.56,0.0,11.4
1991-04-04,,,0.23,1.82,0.66,8.99
1991-04-05,,,0.22,2.93,0.62,9.86
1991-04-06,,,0.22,3.22,0.0,9.92
1991-04-07,,,0.22,4.07,0.0,11.19
1991-04-08,,,0.22,4.2,0.0,13.51
1991-04-09,,,0.22,3.14,0.03,13.35
1991-04-10,,,0.22,3.92,0.0,12.79
1991-04-11,,,0.22,4.05,0.0,12.29
1991-04-12,,,0.22,3.82,0.0,13.23
1991-04-13,,,0.22,3.93,0.0,13.85
1991-04-14,,,0.23,3.99,0.0,10.4
1991-04-15,,,0.23,2.59,0.12,9.26
1991-04-16,,,0.24,3.06,6.18,9.91
1991-04-17,,,0.25,2.24,6.26,10.59
1991-04-18,,,0.25,2.21,14.51,10.35
1991-04-19,,,0.23,2.42,8.48,9.67
1991-04-20,,,0.23,3.63,0.2,12.98
1991-04-21,,,0.23,3.01,0.16,13.61
1991-04-22,,,0.23,1.74,0.4,11.39
1991-04-23,,,0.23,2.23,0.37,10.99
1991-04-24,,,0.22,2.91,0.24,11.08
1991-04-25,,,0.22,3.89,0.12,10.61
1991-04-26,,,0.22,4.18,0.0,9.44
1991-04-27,,,0.22,3.9,0.0,9.68
1991-04-28,,,0.22,4.47,0.0,12.88
1991-04-29,,,0.22,3.29,0.0,13.21
1991-04-30,,,0.22,4.97,0.0,14.45
1991-05-01,,,0.22,4.97,0.0,16.09
1991-05-02,,,0.22,6.25,0.0,13.81
1991-05-03,,,0.22,5.18,0.0,11.09
1991-05-04,,,0.22,4.63,0.0,10.3
1991-05-05,,,0.22,5.52,0.0,12.15
1991-05-06,,,0.22,5.8,0.0,12.9
1991-05-07,,,0.22,4.55,0.0,12.5
1991-05-08,,,0.22,5.36,0.0,13.46
1991-05-09,,,0.22,5.28,0.0,10.73
1991-05-10,,,0.22,5.18,0.0,11.72
1991-05-11,,,0.22,4.73,0.0,13.02
1991-05-12,,,0.22,5.02,0.0,13.59
1991-05-13,,,0.22,6.1,0.0,14.04
1991-05-14,,,0.22,5.88,0.0,14.22
1991-05-15,,,0.22,6.5,0.0,16.22
1991-05-16,,,0.22,6.58,0.0,17.94
1991-05-17,,,0.22,5.36,0.0,14.71
1991-05-18,,,0.22,5.03,0.0,16.13
1991-05-19,,,0.22,5.12,0.0,18.41
1991-05-20,,,0.22,4.71,0.0,14.92
1991-05-21,,,0.22,6.12,0.0,17.13
1991-05-22,,,0.22,6.88,0.0,13.97
1991-05-23,,,0.22,7.35,0.0,16.55
1991-05-24,,,0.22,7.44,0.0,18.27
1991-05-25,,,0.22,6.87,0.0,19.78
1991-05-26,,,0.22,7.77,0.0,19.91
1991-05-27,,,0.22,7.11,0.0,19.55
1991-05-28,,,0.22,5.26,0.0,17.42
1991-05-29,,,0.22,5.55,0.0,15.75
1991-05-30,,,0.22,4.66,0.0,17.54
1991-05-31,,,0.22,4.44,0.0,16.21
1991-06-01,,,0.22,4.27,0.0,16.42
1991-06-02,,,0.22,3.73,13.71,15.39
1991-06-03,,,0.22,3.8,0.84,15.33
1991-06-04,,,0.22,4.83,0.0,17.52
1991-06-05,,,0.22,5.01,0.0,17.09
1991-06-06,,,0.22,5.41,0.0,17.3
1991-06-07,,,0.22,5.46,0.0,18.08
1991-06-08,,,0.22,4.48,0.0,16.61
1991-06-09,,,0.22,5.97,0.0,17.82
1991-06-10,,,0.22,5.74,0.0,17.77
1991-06-11,,,0.22,7.39,0.0,19.95
1991-06-12,,,0.22,6.1,0.0,17.64
1991-06-13,,,0.22,9.06,0.0,22.91
1991-06-14,,,0.22,9.16,0.0,23.7
1991-06-15,,,0.22,7.64,0.0,23.66
1991-06-16,,,0.22,5.55,0.91,22.47
1991-06-17,,,0.22,4.73,0.0,18.39
1991-06-18,,,0.22,6.24,0.0,18.02
1991-06-19,,,0.22,5.64,0.0,18.9
1991-06-20,,,0.22,5.62,0.0,18.2
1991-06-21,,,0.22,7.13,0.0,19.71
1991-06-22,,,0.22,8.14,0.0,21.2
1991-06-23,,,0.22,8.24,0.0,21.8
1991-06-24,,,0.22,7.91,0.0,22.56
1991-06-25,,,0.22,9.54,0.0,24.14
1991-06-26,,,0.22,9.7,0.0,24.66
1991-06-27,,,0.22,10.66,0.0,25.07
1991-06-28,,,0.22,9.66,0.0,23.77
1991-06-29,,,0.22,7.5,0.0,23.07
1991-06-30,,,0.22,7.75,0.0,22.9
1991-07-01,,,0.22,7.55,0.0,22.12
1991-07-02,,,0.22,8.55,0.0,21.95
1991-07-03,,,0.22,7.04,0.0,21.22
1991-07-04,,,0.22,6.35,0.0,19.66
1991-07-05,,,0.22,5.42,0.0,19.38
1991-07-06,,,0.22,6.75,0.0,18.27
1991-07-07,,,0.22,5.56,0.0,19.62
1991-07-08,,,0.22,7.69,0.0,21.27
1991-07-09,,,0.22,9.19,0.0,22.52
1991-07-10,,,0.22,9.91,0.0,23.63
1991-07-11,,,0.22,9.99,0.0,25.05
