date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,0.79,,,
1990-01-02,,,0.79,0.26,2.92,0.34
1990-01-03,,,0.79,0.0,0.72,0.96
1990-01-04,,,0.79,0.32,5.83,0.31
1990-01-05,,,0.79,0.11,0.24,-1.96
1990-01-06,,,0.79,0.04,0.0,0.27
1990-01-07,,,0.79,0.05,1.18,-0.8
1990-01-08,,,0.79,0.04,1.53,1.5
1990-01-09,,,0.78,0.05,0.08,-0.71
1990-01-10,,,0.78,0.02,0.0,0.89
1990-01-11,,,0.78,0.0,0.0,-1.95
1990-01-12,,,0.78,0.0,0.0,-2.26
1990-01-13,,,0.78,0.0,0.0,-2.07
1990-01-14,,,0.78,0.0,0.0,-0.11
1990-01-15,,,0.78,0.11,0.22,0.62
1990-01-16,,,0.78,0.01,0.39,-0.85
1990-01-17,,,0.79,0.0,0.0,-1.08
1990-01-18,,,0.79,0.0,2.64,-1.22
1990-01-19,,,0.78,0.01,0.1,-2.0
1990-01-20,,,0.78,0.11,0.0,-2.37
1990-01-21,,,0.78,0.15,0.0,-1.53
1990-01-22,,,0.78,0.38,0.0,-0.19
1990-01-23,,,0.78,0.25,0.0,-0.94
1990-01-24,,,0.79,0.25,0.0,2.71
1990-01-25,,,0.81,0.02,0.0,2.92
1990-01-26,,,0.8,0.29,0.7,5.85
1990-01-27,,,0.79,0.14,0.3,2.17
1990-01-28,,,0.79,0.16,3.86,2.45
1990-01-29,,,0.79,0.22,0.28,-2.14
1990-01-30,,,0.79,0.4,1.47,1.13
1990-01-31,,,0.79,0.11,0.1,1.92
1990-02-01,,,0.79,0.11,0.7,1.06
1990-02-02,,,0.79,0.19,0.7,0.96
1990-02-03,,,0.78,0.22,0.41,2.92
1990-02-04,,,0.78,0.2,0.0,2.08
1990-02-05,,,0.78,0.36,0.0,3.25
1990-02-06,,,0.78,0.2,0.0,3.55
1990-02-07,,,0.78,0.24,1.24,2.48
1990-02-08,,,0.78,0.22,0.1,3.88
1990-02-09,,,0.78,0.24,0.28,7.21
1990-02-10,,,0.78,0.29,0.0,6.13
1990-02-11,,,0.78,0.34,0.37,4.63
1990-02-12,,,0.78,1.06,0.49,3.58
1990-02-13,,,0.78,1.39,0.55,6.29
1990-02-14,,,0.77,0.49,0.0,5.26
1990-02-15,,,0.77,0.71,0.0,4.66
1990-02-16,,,0.77,0.41,0.0,4.78
1990-02-17,,,0.76,0.77,0.0,4.9
1990-02-18,,,0.76,0.58,0.0,3.64
1990-02-19,,,0.76,0.57,0.0,6.52
1990-02-20,,,0.75,0.4,0.0,3.78
1990-02-21,,,0.75,0.56,2.59,6.26
1990-02-22,,,0.74,0.58,0.44,5.6
1990-02-23,,,0.74,0.63,0.0,5.2
1990-02-24,,,0.74,1.63,0.0,6.42
1990-02-25,,,0.73,1.2,0.0,7.66
1990-02-26,,,0.73,1.08,0.0,5.9
1990-02-27,,,0.72,0.67,0.0,5.42
1990-02-28,,,0.72,0.73,0.0,6.82
1990-03-01,,,0.72,1.33,0.0,6.6
1990-03-02,,,0.71,0.72,0.17,4.23
1990-03-03,,,0.71,0.58,0.13,-2.45
1990-03-04,,,0.71,1.71,0.0,-3.04
