date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,7.905,16.77,0.88,,,
1990-01-02,7.803,16.77,0.21,0.16,6.73,6.41
1990-01-03,9.588,16.77,0.23,0.09,8.45,7.66
1990-01-04,11.901,16.766,0.22,0.52,6.37,5.45
1990-01-05,24.374,16.724,0.2,0.18,0.41,5.39
1990-01-06,11.535,16.77,0.19,0.04,0.0,4.6
1990-01-07,12.965,16.77,0.18,0.02,0.0,4.57
1990-01-08,9.592,16.77,0.18,0.02,0.24,5.14
1990-01-09,9.878,16.77,0.17,0.14,0.09,4.8
1990-01-10,7.797,16.77,0.17,0.12,0.0,3.98
1990-01-11,7.973,16.77,0.17,0.17,1.52,4.3
1990-01-12,7.581,16.768,0.17,0.17,0.5,3.29
1990-01-13,7.581,16.745,0.17,0.06,0.33,4.28
1990-01-14,7.497,16.745,0.17,0.13,1.2,4.74
1990-01-15,6.512,16.749,0.17,0.07,0.04,4.1
1990-01-16,5.842,16.795,0.17,0.12,0.01,3.7
1990-01-17,5.921,16.791,0.17,0.27,0.0,4.35
1990-01-18,5.689,16.745,0.16,0.13,0.0,4.32
1990-01-19,5.258,16.743,0.16,0.32,0.0,4.07
1990-01-20,5.368,16.724,0.16,0.19,0.0,2.49
1990-01-21,4.711,16.772,0.16,0.23,0.0,2.88
1990-01-22,4.755,16.793,0.16,0.49,0.0,2.76
1990-01-23,5.138,16.77,0.16,0.62,0.0,3.95
1990-01-24,4.032,16.776,0.16,0.52,0.01,5.13
1990-01-25,4.605,16.847,0.16,0.32,0.0,6.76
1990-01-26,4.73,16.868,0.16,0.29,0.0,7.43
1990-01-27,4.87,16.845,0.16,0.35,0.01,6.81
1990-01-28,4.118,16.845,0.18,0.47,0.04,9.61
1990-01-29,4.663,16.843,0.2,0.52,7.56,4.4
1990-01-30,5.212,16.818,0.19,0.5,1.31,5.99
1990-01-31,4.379,16.799,0.19,0.29,0.01,5.88
1990-02-01,4.473,16.851,0.19,0.42,4.82,5.7
1990-02-02,3.6,16.916,0.18,0.3,0.13,3.84
1990-02-03,4.512,16.868,0.17,0.66,0.0,6.39
1990-02-04,4.643,16.847,0.17,0.77,0.0,5.51
1990-02-05,3.777,16.87,0.17,0.74,0.0,9.24
1990-02-06,6.593,16.87,0.17,0.85,0.0,8.88
1990-02-07,6.094,16.87,0.16,0.59,0.0,9.18
1990-02-08,3.818,16.87,0.16,0.59,0.0,8.39
1990-02-09,6.485,16.598,0.16,0.85,0.0,8.78
1990-02-10,40.044,13.562,0.16,1.09,0.0,8.22
1990-02-11,7.817,13.14,0.16,0.8,0.0,9.29
1990-02-12,3.405,13.362,0.16,0.69,0.0,7.31
1990-02-13,0.498,15.893,0.16,1.12,0.0,8.83
1990-02-14,0.754,16.92,0.16,1.12,0.0,7.06
1990-02-15,3.483,16.92,0.16,1.75,0.0,9.2
1990-02-16,2.565,16.92,0.16,1.53,0.0,7.87
1990-02-17,2.388,16.916,0.16,1.59,0.0,7.49
1990-02-18,2.399,16.868,0.16,1.29,0.0,7.13
1990-02-19,2.001,16.849,0.16,0.93,0.0,7.46
1990-02-20,1.475,16.893,0.16,1.44,0.0,9.71
1990-02-21,1.523,16.868,0.16,1.48,0.0,10.7
1990-02-22,1.47,16.845,0.16,1.1,0.0,10.18
1990-02-23,1.518,16.843,0.16,1.63,0.0,10.22
1990-02-24,1.92,16.82,0.16,1.9,0.0,9.83
1990-02-25,0.498,16.82,0.16,2.13,0.0,10.05
1990-02-26,0.498,16.816,0.16,1.76,0.0,9.07
1990-02-27,0.498,16.772,0.16,1.64,0.0,9.25
1990-02-28,0.498,16.805,0.16,1.8,0.0,9.99
1990-03-01,0.498,16.922,0.16,2.4,0.0,10.15
1990-03-02,0.498,16.949,0.16,1.53,0.0,10.7
1990-03-03,0.498,16.993,0.16,1.09,1.04,8.75
1990-03-04,0.498,16.947,0.16,1.59,1.41,4.98
1990-03-05,0.498,16.974,0.16,1.96,0.4,6.86
1990-03-06,0.894,16.985,0.16,1.54,0.01,6.99
1990-03-07,5.533,16.489,0.16,1.51,0.0,8.27
1990-03-08,7.914,15.804,0.18,1.5,0.35,10.06
1990-03-09,1.066,15.79,0.19,0.93,4.54,7.83
1990-03-10,6.747,15.206,0.18,1.33,0.26,10.37
1990-03-11,0.516,15.237,0.17,1.69,0.0,11.78
1990-03-12,0.7,15.16,0.17,2.3,0.29,12.85
1990-03-13,0.526,15.154,0.17,1.58,0.24,10.31
1990-03-14,0.865,15.075,0.16,1.73,0.0,10.51
1990-03-15,1.155,14.97,0.16,2.23,0.0,10.84
1990-03-16,0.498,14.97,0.16,2.44,0.0,11.6
1990-03-17,0.498,14.97,0.16,2.72,0.0,10.21
1990-03-18,0.498,14.97,0.16,2.26,0.0,10.39
1990-03-19,0.498,15.058,0.16,2.42,0.0,11.43
1990-03-20,1.26,16.099,0.16,2.33,0.0,9.84
1990-03-21,9.303,16.977,0.16,2.75,0.0,11.69
1990-03-22,5.27,17.053,0.16,3.79,0.0,13.89
1990-03-23,1.644,17.078,0.16,3.85,0.0,13.48
1990-03-24,0.498,17.082,0.17,2.06,3.94,12.25
1990-03-25,0.574,17.132,0.19,1.59,3.83,8.5
1990-03-26,1.473,17.132,0.18,1.95,0.11,9.42
1990-03-27,2.1,17.132,0.17,2.39,0.0,7.56
1990-03-28,1.601,17.132,0.17,3.05,0.0,6.69
1990-03-29,1.081,17.132,0.16,3.29,0.0,7.58
1990-03-30,0.498,17.132,0.16,3.46,0.0,8.75
1990-03-31,0.618,17.134,0.18,2.09,2.28,7.6
1990-04-01,1.877,17.159,0.36,2.13,11.63,11.02
1990-04-02,1.443,17.159,0.37,1.58,21.97,9.12
