date,storage,inflow,outflow
1982-01-01,59409755.987,3.540,6.159
1982-01-02,59355179.528,6.909,7.541
1982-01-03,59111485.159,3.002,5.823
1982-01-04,58882632.655,3.256,5.905
1982-01-05,58769931.557,5.607,6.911
1982-01-06,58891719.072,10.392,8.982
1982-01-07,58650182.165,3.002,5.798
1982-01-08,58523685.263,5.295,6.759
1982-01-09,58398842.775,5.295,6.740
1982-01-10,58680384.989,13.564,10.305
1982-01-11,59002037.126,14.413,10.690
1982-01-12,59199080.553,11.921,9.640
1982-01-13,59948121.360,23.248,14.579
1982-01-14,60957074.541,28.742,17.064
1982-01-15,62183717.269,33.414,19.217
1982-01-16,63475520.599,35.000,20.049
1982-01-17,63372702.545,6.768,7.958
1982-01-18,63378354.775,9.061,8.996
1982-01-19,63443038.650,10.364,9.615
1982-01-20,63596137.563,12.261,10.489
1982-01-21,63615492.314,9.599,9.375
1982-01-22,63695348.747,10.845,9.921
1982-01-23,63736981.201,10.081,9.599
1982-01-24,63692171.559,8.353,8.872
1982-01-25,63600587.485,7.532,8.592
1982-01-26,63391761.086,5.239,7.656
1982-01-27,63121422.387,4.106,7.235
1982-01-28,62802661.556,3.228,6.917
1982-01-29,62410277.497,1.841,6.382
1982-01-30,61965289.096,0.906,6.056
1982-01-31,61478558.522,0.142,5.775
1982-02-01,62657849.659,34.235,20.586
1982-02-02,63675778.711,31.318,19.536
1982-02-03,64523692.951,28.204,18.390
1982-02-04,65205610.219,25.174,17.281
1982-02-05,65703968.269,21.747,15.979
1982-02-06,66171094.864,21.407,16.000
1982-02-07,66454443.740,17.925,14.645
1982-02-08,66671883.626,16.820,14.303
1982-02-09,66966615.915,18.632,15.221
1982-02-10,67014498.952,13.847,13.293
1982-02-11,66401397.347,0.510,7.606
1982-02-12,66372086.157,12.459,12.798
1982-02-13,66196376.813,9.628,11.662
1982-02-14,65977416.664,8.863,11.397
1982-02-15,65815996.586,10.109,11.977
1982-02-16,65500485.551,6.909,10.561
1982-02-17,65296720.914,9.203,11.561
1982-02-18,65479751.374,17.103,14.985
1982-02-19,65621088.044,16.339,14.703
1982-02-20,65591151.192,12.912,13.258
1982-02-21,65994775.100,21.804,17.132
1982-02-22,65889946.220,11.468,12.681
1982-02-23,66086481.129,17.556,15.281
1982-02-24,66283655.297,17.556,15.274
1982-02-25,66348000.560,14.838,14.093
1982-02-26,66380493.668,14.130,13.754
1982-02-27,66592027.000,17.726,15.278
1982-02-28,66229919.209,6.031,10.222
1982-03-01,66124813.492,11.185,12.402
1982-03-02,66149121.072,13.762,13.481
1982-03-03,66524447.213,20.869,16.525
1982-03-04,66946879.547,21.776,16.887
1982-03-05,67291503.122,20.162,16.173
1982-03-06,67346969.389,14.215,13.573
1982-03-07,68106339.826,28.543,19.754
1982-03-08,68486875.801,20.898,16.494
1982-03-09,68896663.312,21.521,16.778
1982-03-10,69145924.369,18.236,15.351
1982-03-11,69406967.568,18.463,15.442
1982-03-12,69504247.764,15.065,13.939
1982-03-13,69659874.964,16.169,14.368
1982-03-14,69561439.695,10.987,12.126
1982-03-15,69479346.968,11.270,12.220
1982-03-16,69141248.474,6.116,10.029
1982-03-17,68733462.273,4.559,9.279
1982-03-18,69612578.501,30.724,20.549
1982-03-19,69419033.806,8.920,11.160
1982-03-20,68811286.035,0.340,7.374
1982-03-21,68350582.221,3.200,8.532
1982-03-22,68878473.916,23.276,17.166
1982-03-23,68283891.777,0.453,7.335
1982-03-24,68665107.528,20.303,15.891
1982-03-25,68869892.853,16.849,14.479
1982-03-26,68885163.087,13.082,12.905
1982-03-27,68305738.340,0.991,7.697
1982-03-28,67868711.085,3.794,8.852
1982-03-29,67624103.063,7.617,10.448
1982-03-30,67202954.821,3.908,8.782
1982-03-31,67927057.124,27.241,18.860
1982-04-01,68640465.426,27.241,18.984
1982-04-02,68410168.915,8.184,10.849
1982-04-03,67841361.703,1.303,7.886
1982-04-04,67712084.979,10.222,11.718
1982-04-05,68829907.312,35.707,22.769
1982-04-06,68973629.652,16.112,14.449
1982-04-07,68872661.745,11.185,12.354
1982-04-08,68871524.702,13.309,13.322
1982-04-09,68284506.263,1.444,8.238
1982-04-10,67664129.538,0.736,7.916
1982-04-11,68459709.532,29.563,20.355
1982-04-12,69343577.609,31.545,21.315
1982-04-13,69716088.974,21.294,16.983
1982-04-14,69111451.907,1.557,8.555
1982-04-15,68450409.570,0.368,8.019
1982-04-16,69263455.923,30.469,21.059
1982-04-17,70289682.294,35.085,23.207
1982-04-18,71084471.282,30.639,21.440
1982-04-19,71786728.278,29.053,20.925
1982-04-20,72325746.731,25.967,19.728
1982-04-21,72628782.168,21.294,17.787
1982-04-22,72852939.906,19.652,17.058
1982-04-23,73310962.303,24.409,19.108
1982-04-24,73925358.489,27.609,20.498
1982-04-25,74186190.831,20.416,17.397
1982-04-26,74324813.059,17.925,16.321
1982-04-27,74975820.010,28.402,20.867
1982-04-28,75339003.233,22.568,18.364
1982-04-29,75328697.128,14.980,15.099
1982-04-30,74951116.811,7.447,11.817
1982-05-01,74932446.636,14.668,14.884
1982-05-02,74412261.754,4.389,10.410
1982-05-03,74062628.958,7.702,11.749
1982-05-04,74019309.495,13.762,14.263
